line_num,human_npr,lm_npr,winner,human_n_chunks_scored,lm_n_chunks_scored,human_n_lowconf,lm_n_lowconf
144,1.433185,1.733793,MGC,2,1,0,0
1440,1.407679,1.239122,HWC,1,1,0,0
1441,1.274036,1.410507,MGC,1,1,0,0
1442,1.778860,1.606286,HWC,1,1,0,0
1443,1.206778,1.503248,MGC,1,1,0,0
1444,1.151169,1.831250,MGC,1,3,0,0
1445,1.450524,1.154197,HWC,1,1,0,0
1446,1.350059,1.501907,MGC,1,1,0,0
1447,1.482809,1.502327,MGC,3,2,0,0
1448,1.438204,2.005625,MGC,2,1,0,0
1449,1.304409,1.558310,MGC,2,2,0,0
145,1.279071,1.484802,MGC,5,1,0,0
1450,1.141781,1.386955,MGC,1,1,0,0
1451,1.528052,1.232486,HWC,1,1,0,0
1452,1.341342,1.446454,MGC,3,1,0,0
1453,1.406508,1.253556,HWC,1,1,0,0
1454,1.481066,2.453318,MGC,3,1,0,0
1455,1.282844,1.516940,MGC,4,1,0,0
1456,1.838907,1.889012,MGC,1,1,0,0
1457,1.309730,1.127878,HWC,1,1,0,0
1458,1.286953,1.207404,HWC,2,1,0,0
1459,1.298177,1.697989,MGC,2,1,0,0
1460,1.503157,1.464159,HWC,1,1,0,0
1461,1.197670,1.469132,MGC,3,1,0,0
1462,1.456304,1.606390,MGC,2,1,0,0
1463,1.082169,1.557390,MGC,1,1,0,0
1464,1.280233,1.330436,MGC,1,1,0,0
1465,1.506642,1.589874,MGC,2,1,0,0
1466,1.450308,1.942664,MGC,5,1,0,0
1467,1.129984,1.380925,MGC,1,1,0,0
1468,1.323790,1.502859,MGC,5,1,0,0
1469,1.301684,1.055427,HWC,1,1,0,0
147,1.341665,1.529283,MGC,2,1,0,0
1470,1.443379,1.599693,MGC,5,2,0,0
1471,1.127073,1.427300,MGC,1,1,0,0
1472,1.913713,1.843341,HWC,1,4,0,0
1473,1.175541,1.154577,HWC,1,1,0,0
1474,1.394472,1.194191,HWC,1,1,0,0
1475,1.566135,1.351118,HWC,3,1,0,0
1476,1.310766,1.490069,MGC,4,1,0,0
1477,2.106028,1.927049,HWC,1,2,0,0
1478,1.245530,1.432993,MGC,2,1,0,0
1479,1.417341,1.435454,MGC,4,1,0,0
148,1.264357,1.622646,MGC,2,2,0,0
1480,1.548895,1.346244,HWC,1,1,0,0
1481,1.213558,1.302493,MGC,1,1,0,0
1482,1.355977,1.452497,MGC,1,1,0,0
1484,2.044864,2.013896,HWC,2,1,0,0
1486,1.505089,1.663137,MGC,4,1,0,0
1487,1.501778,1.517687,MGC,1,1,0,0
1488,1.286696,1.585892,MGC,5,1,0,0
1489,1.509177,1.660972,MGC,1,1,0,0
149,1.459849,1.468917,MGC,1,2,0,0
1490,1.477590,1.455622,HWC,2,1,0,0
1492,1.349932,1.999702,MGC,1,1,0,0
1493,1.416437,1.581177,MGC,1,1,0,0
1494,1.287855,1.153502,HWC,2,1,0,0
1495,1.385627,1.168309,HWC,2,1,0,0
1496,1.661344,1.577882,HWC,2,1,0,0
1497,1.455412,1.812378,MGC,1,1,0,0
1498,1.299948,1.339068,MGC,1,1,0,0
1499,1.279663,1.107304,HWC,1,1,0,0
150,1.470189,1.339146,HWC,1,1,0,0
1500,1.335003,1.375854,MGC,1,1,0,0
1501,1.182137,1.128389,HWC,1,1,0,0
1502,1.283186,1.130360,HWC,3,1,0,0
1504,1.491948,1.436567,HWC,1,1,0,0
1505,1.832104,1.234883,HWC,1,1,0,0
1506,1.119515,1.614981,MGC,1,1,0,0
1507,1.521380,1.307070,HWC,1,1,0,0
1508,1.358713,1.807796,MGC,1,2,0,0
1509,1.201204,1.209835,MGC,1,1,0,0
151,1.293119,1.675875,MGC,1,1,0,0
1510,1.386017,1.483383,MGC,1,1,0,0
1511,1.315885,1.269556,HWC,7,1,0,0
1512,1.310948,1.035586,HWC,2,1,0,0
1513,1.419028,1.405466,HWC,1,1,0,0
1514,1.344216,1.665792,MGC,3,1,0,0
1515,1.858008,2.318618,MGC,1,1,0,0
1516,1.041809,1.333200,MGC,1,1,0,0
1517,1.238693,1.574190,MGC,1,1,0,0
1518,1.275688,1.460826,MGC,1,1,0,0
1519,1.664888,1.389331,HWC,1,1,0,0
152,1.240691,1.399606,MGC,2,1,0,0
1520,1.322314,1.501807,MGC,5,1,0,0
1521,1.267870,1.478230,MGC,1,1,0,0
1522,1.263112,1.377605,MGC,2,1,0,0
1523,1.358207,1.772948,MGC,2,1,0,0
1524,1.233455,1.086260,HWC,1,1,0,0
1525,1.203615,1.703345,MGC,3,1,0,0
1526,1.314139,1.521538,MGC,1,3,0,0
1527,1.295947,1.388754,MGC,1,1,0,0
1528,1.551319,1.144506,HWC,1,1,0,0
1529,1.467765,1.351571,HWC,1,1,0,0
153,1.380628,1.386374,MGC,1,1,0,0
1530,1.289814,1.352570,MGC,7,1,0,0
1531,1.396248,1.521801,MGC,4,1,0,0
1532,1.420417,2.031565,MGC,4,2,0,0
1533,1.435971,1.124922,HWC,1,1,0,0
1534,1.548930,2.352742,MGC,1,1,0,0
1535,1.318549,1.129820,HWC,1,1,0,0
1538,1.135478,1.348789,MGC,1,1,0,0
1539,1.496061,1.133428,HWC,1,1,0,0
1540,1.275761,1.263874,HWC,1,1,0,0
1542,1.437509,2.558954,MGC,1,1,0,0
1543,1.554035,1.964162,MGC,1,1,0,0
1545,1.312959,1.874996,MGC,1,1,0,0
1546,1.141135,1.219743,MGC,1,1,0,0
1547,1.652240,1.868573,MGC,3,2,0,0
1548,1.254087,1.384501,MGC,1,1,0,0
1549,1.484761,1.486941,MGC,1,1,0,0
155,1.380086,1.139150,HWC,1,1,0,0
1550,1.368776,1.418241,MGC,1,1,0,0
1551,1.361238,1.718798,MGC,2,2,0,0
1552,2.234030,1.360245,HWC,1,1,0,0
1553,1.452104,1.380202,HWC,1,1,0,0
1554,1.357058,1.749883,MGC,6,1,0,0
1555,1.408105,1.262636,HWC,1,1,0,0
1556,1.241363,1.756737,MGC,1,1,0,0
1558,1.549451,1.536348,HWC,1,1,0,0
1559,1.347863,1.494284,MGC,3,1,0,0
1560,1.431828,1.400398,HWC,2,1,0,0
1561,1.318916,1.528224,MGC,1,1,0,0
1562,1.927480,1.858434,HWC,1,1,0,0
1564,1.053555,1.124645,MGC,1,1,0,0
1565,1.286971,1.410620,MGC,1,1,0,0
1566,1.311521,1.208180,HWC,1,1,0,0
1567,1.403140,1.444728,MGC,1,1,0,0
1568,1.447633,1.540936,MGC,2,1,0,0
1569,1.439025,1.552217,MGC,3,1,0,0
157,1.289877,1.729851,MGC,4,1,0,0
1570,1.229134,1.423921,MGC,3,1,0,0
1571,1.210981,1.223425,MGC,1,1,0,0
